,author,category,commentCount,description,favouriteCount,isComplete,numOfchap,pic,ratingCount,tag,title,url,viewer,new_title,hashtag,countTweet,countAccountReview,countHashReview,ratingNoTweet_q,ratingHashReview_q,ratingLike_q,ratingView_q,ratingAdd2Fav_q,ratingWebsite,finalRating1,finalRating1_w,finalRating2,finalRating2_w,finalRating3,finalRating3_w
44,Rapperwrite,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,มหากาพย์การผจญภัยของเหล่าเผ่าพันธ์ุผู้ใช้พลังเวทย์ครั้งใหม่ โดยที่การผจญภัยครั้งนี้พาไรซ่ากับทีมของเ,4,จบ,12.0,https://cdn.readawrite.com/articles/255/254515/thumbnail/small.gif,1.0,บททดสอบของเหล่าเผ่าพันธ์ุผู้ใช้พลังเวทย์,Wrath war 7,https://www.readawrite.com/a/az5wqu,419,,,,,,0.0,0.0,1.25,3.0,3.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
45,Blackstar (ดาราทมิฬ),นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,6,"""มนุษย์เมื่อมีแบ่งแยกย่อมมีขัดแย้ง เพียงไม่รู้ว่ามันจะเกิดขึ้นเมื่อใดเท่านั้น. ",20,จบ,131.0,https://cdn.readawrite.com/articles/287/286079/thumbnail/small.gif,6.0,"เซียนเทพยุทธ์,กำลังภายใน แนวเทพเซียน,สงครามผู้ฝึกญาณ,เต่า,เชน,การค้นหาวิถีแห่งฟ้า เพื่อความเป็นอมตะ หลุดพ้นวัฏสังขาร",เซียนเทพยุทธ์,https://www.readawrite.com/a/az6nio,10516,,,,,,0.0,0.0,3.75,5.0,4.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
46,Sopetch,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ไง! ผมไดมอนด์ จะเรียกม่อนก็ได้นะ อ้อ เจ้าพวกที่วิ่งตามผมมานะเหรอ...พวกนั้นตายกันหมดแล้วล่ะ และ ถ้าคุ,4,จบ,1.0,https://cdn.readawrite.com/articles/332/331724/thumbnail/small.gif,0.0,"ซอมบี้,Zombie,ผีดิบ,เอาชีวิตรอด,Survival",Run for life! : วิ่งอย่าหยุด!,https://www.readawrite.com/a/az7prt,256,,,,,,0.0,0.0,1.25,3.0,3.0,2.4,1.4,1.6,1.8,2.0,2.4,2.5
47,Jikinose,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,4,จากการผจญภัยของท่านน้ำยาม และภูมิคิง ทำให้พบกับนักรบอีกหลายๆคนที่ขาดคนร่วมทาง ทีละคน จึงรวมทั้งหมดได,0,จบ,1.0,https://cdn.readawrite.com/articles/302/301640/thumbnail/small.gif,2.0,,9นักรบในโลกต่างมิติ,https://www.readawrite.com/a/az718a,167,,,,,,0.0,0.0,2.5,2.0,1.0,1.8,1.1,1.1,1.4,1.4,1.8,1.8
48,J A I W,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,นิยายแนวลึกลับ ผจญภัย สืบสวนสอบสวน บู๊ล้างผลาญ ตลกเฮฮาไร้สาระ,1,จบ,12.0,https://cdn.readawrite.com/articles/367/366007/thumbnail/small.gif,1.0,,ตลุยยุทธภพ ตอน ปิศาจร้ายแห่งขุนเขา,https://www.readawrite.com/a/az8irc,1744,,,,,,0.0,0.0,1.25,4.0,1.0,2.1,1.2,1.4,1.6,1.7,2.1,2.2
49,หงสาแย้มสรวล,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,"""ซันซะ"" เด็กหนุ่มปริศนาที่มีชาติกำเนิดลึกลับกับการเดินทางต่อสู้ผจญภัยในดินแดนหลากหลายอาณาจักรที่มีชื",3,จบ,8.0,https://cdn.readawrite.com/articles/475/474389/thumbnail/small.gif,0.0,"นักรบ,มหัศจรรย์,จอมยุทธ์",นักรบมหัศจรรย์,https://www.readawrite.com/a/bzb28y,379,,,,,,0.0,0.0,1.25,3.0,2.0,2.1,1.2,1.4,1.6,1.7,2.1,2.2
50,BennieRule,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,25,เมื่อหมู่มารประกาศสงครามกับมนุษย์อีกครั้ง ผู้กล้าในอดีตจึงกลับมาเพื่อกอบกู้โลก แม้ว่าเขาจะกลายเป็น&l,131,จบ,32.0,https://cdn.readawrite.com/articles/477/476944/thumbnail/small.gif,18.0,"นิยายแฟนตาซี,ตลก,ผจญภัย,กำลังภายใน,พ่อลูกอ่อน,Fantasy,wuxia,project",[อ้อแอ้อู้โอ้ว!] พ่อของข้าคือผู้กล้าอันดับหนึ่ง!,https://www.readawrite.com/a/bzb4by,6660,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
51,Amber_Rabbit,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,6,กำลังสอบโควตาเข้ามหาลัยอยู่ดีๆ ดันมีอาจารย์กลายเป็นซอมบี้เข้ามาบุกทำลายสนามสอบซะงั้น ใช่แล้วทุกคน ยิ,23,จบ,3.0,https://cdn.readawrite.com/articles/536/535006/thumbnail/small.gif,4.0,"ซอมบี้,ประเทศไทย,ผจญภัย,ตื่นเต้น",APOCALYPSE,https://www.readawrite.com/a/bzcgpv,919,,,,,,0.0,0.0,3.75,4.0,4.0,3.9,2.4,2.5,2.9,3.1,3.9,3.9
52,Mercy_,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,8,ฉินหยุนเจ้าชายแห่งราชวงศ์ฉินที่ล่มสลาย เข้าได้รับมรดกของศิลปะการต่อสู้ของโลกทั้งเก้าดวง มรดกการต่อสู,68,จบ,21.0,https://cdn.readawrite.com/articles/622/621142/thumbnail/small.gif,6.0,,Nine Sun God King ราชาพระอาทิตย์เก้าดวง,https://www.readawrite.com/a/bzeh1w,5755,,,,,,0.0,0.0,3.75,5.0,5.0,4.6,2.8,2.9,3.4,3.7,4.6,4.6
53,ศุภกฤษ f. Determiner,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,เกิดขึ้นในสมัยสงครามโลกครั้งที่2 ซึ่งมีเทคโนโลยีที่สามารถถล่มแม้กระทั่งหินผาได้และวรยุทธก็ไม่จำเป็นส,0,จบ,3.0,https://cdn.readawrite.com/articles/697/696869/thumbnail/small.gif,0.0,,นักสู้ยอดยุทธภพ,https://www.readawrite.com/a/bzg8uj,100,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
54,แคปหมูอู๊ด​ๆ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,ข้าคือ​ อาซางะ​ มิริน​ เดินทางมาที่เกียวโตเพื่อมาตามหาพี่ชายที่พลัดพราก​จาก​กันต้องแต่เด็ก...พอมาถึง,5,จบ,2.0,https://cdn.readawrite.com/articles/752/751842/thumbnail/small.gif,3.0,"เกียว​โต,ปีศาจ,ผจญภัย",[Devil\'s blooms]​บุปผา​แห่ง​ปีศาจ​,https://www.readawrite.com/a/bzhiq7,240,,,,,,0.0,0.0,3.75,3.0,3.0,3.2,2.0,2.0,2.4,2.5,3.2,3.2
55,Devil knight ,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,เทพสงครามในตำนานผู้ควบคุมเปลวเพลิง เเต่กาลเวลาได้พลิกผันให้เขาได้มาเกิดเป็นมนุษย์ ที่นี้เขาจะทำอย่าง,0,จบ,3.0,https://cdn.readawrite.com/articles/768/767103/thumbnail/small.gif,1.0,"เทพเจ้า,เทพสงคราม",เทพสงครามเพลิงอัคคี,https://www.readawrite.com/a/bzhv78,267,,,,,,0.0,0.0,1.25,3.0,1.0,1.8,1.0,1.2,1.3,1.4,1.8,1.8
56,อานนท์,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,3,เมื่อเเคว้นต้องการวีรบุรุษข้านี้เเหละคือคนๆนั้น,16,จบ,17.0,https://cdn.readawrite.com/articles/833/832400/thumbnail/small.gif,3.0,"นิยายจีน,เทพเจ้า,เเฟนตาซี,ดราม่า,ผจญภัย,กำลังภายใน,นิยายโรแมนติก,จอมยุทธ์,ปริศนา,นิยายจีนโบราณ,นิยายแฟนตาซี,ตลก",7 ศาสตราวุธพิชิตฟ้า (แผ่นดินนี้ข้าจอง),https://www.readawrite.com/a/bzjehu,770,,,,,,0.0,0.0,3.75,4.0,4.0,3.9,2.4,2.5,2.9,3.1,3.9,3.9
57,เกี๊ยว​ทอด,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,23,เดี๋ยว​นะ นี่ผมมาโผล่การ์ตูน​เรื่อง​โปรดจริงหรอวะโอ้เเม่เจ้าโว้ยยยยยย,43,จบ,8.0,https://cdn.readawrite.com/articles/1005/1004841/thumbnail/small.gif,11.0,"Y,Yaoi,ตลก,ทะลุมิติ,คอมเมดี้,นิยายแฟนตาซี","ยังคง\""งง\"" อยู่(yaoi)​",https://www.readawrite.com/a/bznf9q,1586,,,,,,0.0,0.0,5.0,4.0,5.0,4.7,2.8,2.9,3.5,3.6,4.7,4.6
58,Fencer,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,0,ทหารมือดีของแคนาดา​ พวกเขารู้จักกันในนาม​ Joint​ Task Force​ 2,0,จบ,1.0,https://cdn.readawrite.com/articles/1127/1126828/thumbnail/small.gif,0.0,"แอ็คชั่น,ความรัก,ชาติ,ผู้ก่อการร้าย,แคนาดา",JTF2 ทีมพิฆาต​ยอดจารชน​,https://www.readawrite.com/a/bzq9u3,85,,,,,,0.0,0.0,1.25,2.0,1.0,1.4,1.0,1.0,1.1,1.1,1.4,1.4
59,the porter,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,5,my inspiration by metal gear solid ,6,จบ,8.0,https://cdn.readawrite.com/articles/1256/1255772/thumbnail/small.gif,2.0,,S.N.A.K.E หน่วยพิเศษปราบจรชน,https://www.readawrite.com/a/bzta47,516,,,,,,0.0,0.0,2.5,3.0,3.0,2.8,1.7,1.8,2.1,2.2,2.8,2.9
60,ทัพ ถิ่นไทย,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,16,การต่อสู้ครั้งใหม่ของสามพี่น้องตระกูล ถิ่นไทย และผองเพื้อน เพื่อปกป้องครอบครัวและคนที่ตนรัก จากคนเลว,19,จบ,35.0,https://cdn.readawrite.com/articles/1300/1299330/thumbnail/small.gif,3.0,"นิยายแฟนตาซี,ผจญภัย,ตลก,ต่อสู้,ดราม่า",สาบไพรภาค 2 ตอน ชาติพยัคฆ์,https://www.readawrite.com/a/bzuanp,4564,,,,,,0.0,0.0,3.75,5.0,4.0,4.2,2.6,2.7,3.2,3.4,4.2,4.3
61,Enter Books,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,1,บทคัดลอก 'อารัมภกถาหลันถิง’ อันลึกลับถูกส่งมาถึง ‘เผยเสวียนจิ้ง’ นางรู้ดีว่ามันคือ,16,จบ,33.0,https://cdn.readawrite.com/articles/1321/1320997/thumbnail/small.gif,1.0,"นิยายจีนโบราณ,นิยายจีน,ผจญภัย,ดราม่า,ปริศนา",รหัสลับหลันถิงซวี่ (นิยายแปลจีน - ลิขสิทธิ์ Enter Books),https://www.readawrite.com/a/bzuscr,1358,,,,,,0.0,0.0,1.25,4.0,4.0,3.1,1.8,2.0,2.3,2.5,3.1,3.2
62,ปากกาสุดคิ้วห์,นิยายผจญภัย/บู๊แอ็คชั่น/กำลังภายใน,42, นิยายเรื่องนี้แต่งขึ้นตามจินตนาการ ไม่เกี่ยวข้องกับประวัติศาตร์ใดๆ หวังว่าจะอ่านกันสนุกนะ ฮุ ฮิ ฮุ ,119,จบ,1.0,https://cdn.readawrite.com/articles/1290/1289721/thumbnail/small.gif,27.0,,องค์หญิง(ฮาเร็ม ญ1 ช5),https://www.readawrite.com/a/bzu2t6,15555,,,,,,0.0,0.0,5.0,5.0,5.0,5.0,3.0,3.2,3.8,3.9,5.0,5.0
