,author_x,category_x,commentCount_x,description,favouriteCount,isComplete_x,numOfchap_x,pic_x,ratingCount_x,tag_x,title_x,viewer_x,new_title_x,hashtag,author_y,category_y,commentCount_y,isComplete_y,numOfchap_y,pic_y,ratingCount_y,tag_y,title_y,viewer_y,new_title_y
39,สายรุ้งที่ทอแสง,นิยาย Boy Love Secret Room,5,นิยายเรื่ิองนี้เกิดจากความมโนของไรท์ ไม่ได้ต้องการให้บุคคลอื่นเสียหายแต่อย่างใด หากมีอะไรผิดผลาดกราบ,12,จบ,1.0,https://cdn.readawrite.com/articles/2048/2047124/thumbnail/,5,"พร้อมเบนซ์,นันนดา",Nc นันนดา - [#พร้อมเบนซ์],286,นันนดา,พร้อมเบนซ์,เอิ้นเหม่ง,นิยาย y,7,,10,https://cdn-th.tunwalai.net/files/story/443451/637273262451662281-story.jpg,107,"พร้อมเบนซ์,หยิ่นวอร์,แปลน,บูม,ดราม่า,นิยายวาย,Mpreg",เกลียด SS2. #พร้อมเบนซ์ #Mpreg,"12,058",เกลียด
40,สายรุ้งที่ทอแสง,นิยาย Boy Love Secret Room,5,นิยายเรื่ิองนี้เกิดจากความมโนของไรท์ ไม่ได้ต้องการให้บุคคลอื่นเสียหายแต่อย่างใด หากมีอะไรผิดผลาดกราบ,12,จบ,1.0,https://cdn.readawrite.com/articles/2048/2047124/thumbnail/,5,"พร้อมเบนซ์,นันนดา",Nc นันนดา - [#พร้อมเบนซ์],286,นันนดา,พร้อมเบนซ์,15April98,นิยาย y,5,จบ,38,https://cdn-th.tunwalai.net/files/story/453458/637292926519878102-story.jpg,66,"พร้อมเบนซ์,ผีเสื้อสีเทา,Bizkit",ผีเสื้อสีเทา #พร้อมเบนซ์ [Yaoi],"13,107",ผีเสื้อสีเทา
41,Der Quñter,นิยาย Boy Love Secret Room,157,'ครั้งหนึ่งเราเคยรู้จักกัน',322,จบ,8.0,https://cdn.readawrite.com/articles/2071/2070511/thumbnail/,68,"Stalker,โรคจิต,อาชญากรรม",[SS2] ห้ามหนี ห้ามดิ้น ห้ามร้อง #เกรทอย่าหนี,"8,747",ห้ามหนีห้ามดิ้นห้ามร้อง,เกรทอย่าหนี,Jaxin Quince,นิยาย y,"1,637",จบ,28,https://cdn-th.tunwalai.net/files/story/371244/637386028692300698-story.jpg,717,"เกรทอย่าหนี,พระเอกโรคจิต,SM",[SS1] ห้ามหนี ห้ามดิ้น ห้ามร้อง #เกรทอย่าหนี,"235,126",ห้ามหนีห้ามดิ้นห้ามร้อง
42,Der Quñter,นิยาย Boy Love Secret Room,157,'ครั้งหนึ่งเราเคยรู้จักกัน',322,จบ,8.0,https://cdn.readawrite.com/articles/2071/2070511/thumbnail/,68,"Stalker,โรคจิต,อาชญากรรม",[SS2] ห้ามหนี ห้ามดิ้น ห้ามร้อง #เกรทอย่าหนี,"8,747",ห้ามหนีห้ามดิ้นห้ามร้อง,เกรทอย่าหนี,Jaxin Quince,นิยาย y,2,,2,https://cdn-th.tunwalai.net/files/story/501908/637432508984913047-story.jpg,6,"นิยายวาย,โรคจิต,ดาร์ก,ดราม่า,เกรทอย่าหนี",[SS2] ห้ามหนี ห้ามดิ้น ห้ามร้อง #เกรทอย่าหนี,812,ห้ามหนีห้ามดิ้นห้ามร้อง
43,rxtxr,นิยาย Boy Love Lovely Room,1,เรื่องเล่าวนมาถึงคุณแล้ว คนดี :),6,จบ,9.0,https://cdn.readawrite.com/articles/2072/2071999/thumbnail/,1,"แฟนตาซี,18+,Mpreg,เคะท้องได้   Mpreg,Boy Love/Yaoi",#เรื่องเล่าจากเปลวไฟ : ทิศเหนือ (YAOI),271,,เรื่องเล่าจากเปลวไฟ,มรสุมฤดูร้อน,นิยาย y,0,,6,https://cdn-th.tunwalai.net/files/story/486726/637385563346798207-story.jpg,5,"แฟนตาซี,ชายรักชาย",#เรื่องเล่าจากเปลวไฟ : ทิศเหนือ (YAOI),255,
44,Murraya.may,นิยาย Boy Love Lovely Room,0,That person #เขาคนนั้น: นิยาย Boy Love Lovely Room,0,จบ,4.0,https://cdn.readawrite.com/articles/2075/2074726/thumbnail/,0,,That person #เขาคนนั้น,50,,เขาคนนั้น,Murraya,นิยาย y,3,,14,https://cdn-th.tunwalai.net/files/story/485210/637382055108477022-story.jpg,14,,That person #เขาคนนั้น,778,
45,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,ราชินีปีศาจ,นิยาย y,688,,42,https://cdn-th.tunwalai.net/files/story/125123/636678377516755641-story.jpg,739,#y #มาเฟีย #เคะท้องได้,แสงสว่างในความมืด <มาเฟีย> #เคะท้องได้ END,"1,382,157",แสงสว่างในความมืด
46,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,ราชินีปีศาจ,นิยาย y,"1,256",,21,https://cdn-th.tunwalai.net/files/story/134347/636190448908995782-story.jpg,"1,149",พิช มาเฟีย ราชา ท้อง,บอสมาเฟียตัวร้าย กับ นายแฮกเกอร์ตัวเล็ก #เคะท้องได้,"669,242",บอสมาเฟียตัวร้ายกับนายแฮกเกอร์ตัวเล็ก
47,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Wasana,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/177895/636344298329073755-story.jpg,31,"รักมึงคนเดียว,",ก็กูบอกแล้วไงว่ารักมึงคนเดียว!!!! #เคะท้องได้,390,ก็กูบอกแล้วไงว่ารักมึงคนเดียว
48,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Wasana,นิยาย y,1,,0,https://cdn-th.tunwalai.net/files/story/177897/636344299390187629-story.jpg,39,"รักมึงคนเดียว,",ก็กูบอกแล้วไงว่ารักมึงคนเดียว!!!! #เคะท้องได้,395,ก็กูบอกแล้วไงว่ารักมึงคนเดียว
49,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Wasana,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/177898/636344299862208314-story.jpg,25,"รักมึงคนเดียว,",ก็กูบอกแล้วไงว่ารักมึงคนเดียว!!!! #เคะท้องได้,356,ก็กูบอกแล้วไงว่ารักมึงคนเดียว
50,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Wasana,นิยาย y,0,,0,https://cdn-th.tunwalai.net/files/story/177899/636344300285569323-story.jpg,32,"รักมึงคนเดียว,",ก็กูบอกแล้วไงว่ารักมึงคนเดียว!!!! #เคะท้องได้,624,ก็กูบอกแล้วไงว่ารักมึงคนเดียว
51,แมวน้อยตัวอ้วน,นิยาย Boy Love Lovely Room,26,จะมีชีวิตใครบัดซบเท่าผมอีกแล้ว แฟนยิงตัวตายเพราะหนีหนี้ แถมมันยังเซ็นยกผมให้กับใครก็ไม่รู้ ที่ผมต้อง,68,จบ,14.0,https://cdn.readawrite.com/articles/2083/2082331/thumbnail/,7,18+,ห้ามใจไม่ให้รัก(คิน/ภัทร)#เคะท้องได้,"2,750",ห้ามใจไม่ให้รัก,เคะท้องได้,Pantyei🦄,นิยาย y,2,,3,https://cdn-th.tunwalai.net/files/story/227741/636587769025127530-story.jpg,49,กุกวี kookv,รักนะไอ้ดื้อ [KookV] ft.Got7 #เคะท้องได้ #วีเคะ,"3,236",รักนะไอ้ดื้อ
